"time","geo","unit","statinfo","quant_inc","quant_inc_label","statinfo_label","unit_label","value","flag"
2018,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2019,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2020,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,"b"
2021,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2022,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,"b"
2023,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2024,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2025,"FR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2010,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2011,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2012,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2013,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2014,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2015,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2016,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2017,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2018,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.1,
2019,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2020,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2021,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2022,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2023,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,"b"
2024,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,"b"
2025,"HR","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1995,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1996,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1997,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1998,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1999,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2000,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2001,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2004,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,"b"
2005,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2006,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2007,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2008,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2009,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2010,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2011,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2012,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2013,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2014,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2015,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2016,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2017,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2018,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2019,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2020,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2021,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2022,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2023,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2024,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2025,"IT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2005,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2006,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2007,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2008,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,"b"
2009,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2010,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2011,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2012,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2013,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2014,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.8,
2015,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2016,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2017,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2018,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2019,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2020,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2021,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2022,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2023,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2024,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2025,"CY","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2005,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2006,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2007,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2008,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2009,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2010,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2011,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2012,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2013,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2014,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2015,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2016,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2017,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2018,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2019,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2020,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2021,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2022,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2023,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2024,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2025,"LV","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2005,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2006,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2007,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2008,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2009,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2010,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2011,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2012,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2013,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2014,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2015,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2016,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2017,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2018,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2019,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2020,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2021,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2022,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2023,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2024,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,"p"
2025,"LT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,"p"
1995,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1996,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1997,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1998,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1999,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2000,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2001,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2003,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,"b"
2004,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2005,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2006,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2007,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2008,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2009,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2010,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2011,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2012,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2013,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2014,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2015,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2016,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,"b"
2017,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2018,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2019,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2020,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,"b"
2021,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,"b"
2022,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,"b"
2023,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2024,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2025,"LU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,"b"
2005,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2006,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2007,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2008,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2009,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2010,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2011,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2012,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2013,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2014,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2015,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2016,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2017,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2018,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2019,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,"b"
2020,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2021,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2022,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2023,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2024,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2025,"HU","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2005,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2006,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2007,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2008,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2009,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2010,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2011,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2012,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2013,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2014,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2015,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2016,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2017,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2018,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2019,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2020,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2021,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2022,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2023,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2024,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2025,"MT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
1995,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1996,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1997,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1998,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1999,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2000,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2001,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2005,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,"b"
2006,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2007,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2008,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2009,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2010,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2011,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2012,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2013,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2014,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2015,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2016,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,"b"
2017,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2018,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2019,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2020,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2021,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2022,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2023,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2024,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2025,"NL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
1995,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1996,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1997,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1998,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
1999,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2000,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2001,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2003,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,"b"
2004,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2005,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2006,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2007,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2008,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,"b"
2009,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2010,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2011,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2012,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2013,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2014,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2015,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2016,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2017,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2018,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2019,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2020,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2021,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2022,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2023,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2024,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2025,"AT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2005,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2006,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2007,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2008,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2009,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2010,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2011,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2012,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2013,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2014,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2015,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.5,
2016,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2017,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2018,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2019,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2020,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2021,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2022,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2023,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2024,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2025,"PL","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
1995,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1996,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1997,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1998,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
1999,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2000,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2001,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2004,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.8,"b"
2005,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.5,
2006,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.5,
2007,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.9,
2008,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.9,
2009,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",9.9,
2010,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2011,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2012,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10,
2013,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2014,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2015,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2016,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2017,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2018,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2019,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2020,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2021,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.3,
2022,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2023,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.1,
2024,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2025,"PT","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.2,
2007,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.4,
2008,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.6,
2009,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.7,
2010,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2011,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2012,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2013,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2014,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11,
2015,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.8,
2016,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.2,
2017,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.3,
2018,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.2,
2019,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",10.9,
2020,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.2,
2021,"RO","EUR","SHARE","D7","Seventh decile","Share of national equivalised income","Euro",11.2,
